Numero Veiculo,Placa,Tipo de Veiculo,Data,Km Percorrido,Diesel,Km Diesel,Motor,Km Motor,Dies Mot,Custo Combustivel
146140,LSQ6098,5 - URBANO COM,1-Feb-25,9518,3718.8,2.56,2,4759,1859.42,22089.67
146141,LSQ6101,5 - URBANO COM,1-Feb-25,8974,3559.2,2.52,3,2991.33,1186.4,21141.65
146144,LSU3249,5 - URBANO COM,1-Feb-25,9394,4257.6,2.21,4,2348.5,1064.4,25290.14
146145,LSU3250,5 - URBANO COM,1-Feb-25,8838,4045.3,2.18,2,4419,2022.63,24029.08
146146,LSU3248,5 - URBANO COM,1-Feb-25,8078,3684.2,2.19,2,4039,1842.11,21884.15
146147,KRT2185,5 - URBANO COM,1-Feb-25,8486,3680.6,2.31,10,848.6,368.06,21862.76
146148,LSU3251,5 - URBANO COM,1-Feb-25,9330,4190.5,2.23,3,3110,1396.84,24891.57
103001,KZO4250,1 - URBANO SEM AR,1-Jan-24,4761,1565.7,3.04,3,158700,52189,9300.26
103001,KZO4250,1 - URBANO SEM AR,1-Apr-24,4238,1505.5,2.82,4,105950,37637,8942.67
103001,KZO4250,1 - URBANO SEM AR,1-Jun-24,4869,1699,2.87,4,121725,42474,10092.06
103002,KPT3410,1 - URBANO SEM AR,1-Apr-24,5843,1823.5,3.2,6,97383,30391,10831.59
103002,KPT3410,1 - URBANO SEM AR,1-May-24,6333,2083.2,3.04,4,158325,52080,12374.21
103002,KPT3410,1 - URBANO SEM AR,1-Jun-24,7116,2353.9,3.02,4,177900,58847,13982.17
103003,KZF7467,1 - URBANO SEM AR,1-May-24,7761,3136.5,2.47,4,194025,78412,18630.81
103003,KZF7467,1 - URBANO SEM AR,1-Jul-24,7142,2728.8,2.62,3,238067,90960,16209.07
103003,KZF7467,1 - URBANO SEM AR,1-Aug-24,3831,1499.4,2.55,4,95775,37486,8906.44
103004,LTN4981,1 - URBANO SEM AR,1-Jan-24,7858,2508.3,3.13,3,261933,83611,14899.3
103004,LTN4981,1 - URBANO SEM AR,1-Jun-24,5325,1779,2.99,3,177500,59298,10567.26
103005,KXZ9123,1 - URBANO SEM AR,1-Apr-24,4810,1484.3,3.24,3,160333,49477,8816.74
103006,KOY8771,1 - URBANO SEM AR,1-Jan-24,9214,2690,3.43,3,307133,89666,15978.6
103006,KOY8771,1 - URBANO SEM AR,1-Apr-24,10653,2929.9,3.64,3,355100,97663,17403.61
103006,KOY8771,1 - URBANO SEM AR,1-Jun-24,8301,2323.4,3.57,4,207525,58086,13801
103006,KOY8771,1 - URBANO SEM AR,1-Dec-24,5434,1669,3,3,2,556,9913.86
103007,LLS6859,1 - URBANO SEM AR,1-Feb-24,5727,1748.6,3.28,4,143175,43714,10386.68
103009,KQY3114,1 - URBANO SEM AR,1-Feb-24,8012,2638.6,3.04,3,267067,87954,15673.28
103009,KQY3114,1 - URBANO SEM AR,1-Mar-24,8987,2852.8,3.15,3,299567,95094,16945.63
103009,KQY3114,1 - URBANO SEM AR,1-Apr-24,7955,2533,3.14,3,265167,84434,15046.02
103009,KQY3114,1 - URBANO SEM AR,1-May-24,4425,1386,3.19,3,147500,46201,8232.84
103009,KQY3114,1 - URBANO SEM AR,1-Jun-24,4975,1546.1,3.22,3,165833,51536,9183.83
103009,KQY3114,1 - URBANO SEM AR,1-Dec-24,7519,2059,4,3,3,686,12230.46
103011,LQT4905,1 - URBANO SEM AR,1-Dec-24,8419,2266.5,4,3,3,756,13463.01
103015,KYX5079,1 - URBANO SEM AR,1-Mar-24,3545,1184.9,2.99,5,70900,23698,7038.31
103016,KXY7809,1 - URBANO SEM AR,1-Mar-24,6541,2197.6,2.98,4,163525,54941,13053.74
103016,KXY7809,1 - URBANO SEM AR,1-Jun-24,7378,2126.1,3.47,4,184450,53152,12629.03
103016,KXY7809,1 - URBANO SEM AR,1-Aug-24,5001,1475.2,3.39,3,166700,49173,8762.69
103017,KYW2589,1 - URBANO SEM AR,1-Jan-24,6754,2129.5,3.17,3,225133,70983,12649.23
103017,KYW2589,1 - URBANO SEM AR,1-Mar-24,7891,2570.6,3.07,4,197275,64265,15269.36
103017,KYW2589,1 - URBANO SEM AR,1-Jul-24,7059,2223.4,3.17,10,70590,22234,13207
103017,KYW2589,1 - URBANO SEM AR,1-Aug-24,5655,2324.1,2.43,19,29763,12232,13805.15
103018,LTF4360,1 - URBANO SEM AR,1-Jan-25,1129,373.3,3.02,4,282,93,2217.4
103021,LLT8330,1 - URBANO SEM AR,1-Apr-24,7641,2388.6,3.2,4,191025,59714,14188.28
103022,KRF4606,1 - URBANO SEM AR,1-Jul-24,7439,2316.9,3.21,3,247967,77229,13762.39
103024,RIW5F84,1 - URBANO SEM AR,1-Jan-24,4727,2164.2,2.18,3,157567,72139,12855.35
103026,KQQ5151,1 - URBANO SEM AR,1-Mar-24,6996,2105.4,3.32,3,233200,70179,12506.08
103033,LLY9064,1 - URBANO SEM AR,1-Jan-24,6906,2325.9,2.97,3,230200,77529,13815.85
103034,LQT4907,1 - URBANO SEM AR,1-Jan-24,8977,3069,2.93,3,299233,102300,18229.86
103034,LQT4907,1 - URBANO SEM AR,1-Jan-25,4708,1369.6,3.44,4,1177,342,8135.42
103034,LQT4907,1 - URBANO SEM AR,1-Mar-24,8850,3010.8,2.94,3,295000,100360,17884.15
103034,LQT4907,1 - URBANO SEM AR,1-Apr-24,9483,3015.7,3.14,4,237075,75393,17913.26
103035,LQT4906,1 - URBANO SEM AR,1-Jun-24,9857,2775.9,3.55,4,246425,69397,16488.85
103037,KRA5632,1 - URBANO SEM AR,1-Jan-24,10660,2988.3,3.57,3,355333,99610,17750.5
103037,KRA5632,1 - URBANO SEM AR,1-Apr-24,6566,1955.6,3.36,3,218867,65186,11616.26
103037,KRA5632,1 - URBANO SEM AR,1-May-24,6600,1961.2,3.37,4,165000,49030,11649.53
103040,LQG6541,1 - URBANO SEM AR,1-Apr-24,3025,1041.6,2.9,3,100833,34720,6187.1
103040,LQG6541,1 - URBANO SEM AR,1-Jul-24,4260,1493.5,2.85,4,106500,37338,8871.39
103041,KYB6619,1 - URBANO SEM AR,1-Jan-24,6056,2055.4,2.95,4,151400,51386,12209.08
103041,KYB6619,1 - URBANO SEM AR,1-Jul-24,7118,2685.6,2.65,5,142360,53712,15952.46
103041,KYB6619,1 - URBANO SEM AR,1-Aug-24,6565,2364.2,2.78,3,218833,78807,14043.35
103060,KOQ7179,1 - URBANO SEM AR,1-Jan-24,8312,2383.6,3.49,3,277067,79453,14158.58
103060,KOQ7179,1 - URBANO SEM AR,1-Jun-24,8432,2549.7,3.31,4,210800,63743,15145.22
146036,KVX8989,1 - URBANO SEM AR,1-Jan-24,5729,1684.1,3.4,3,190967,56136,10003.55
146036,KVX8989,1 - URBANO SEM AR,1-Jul-24,6231,2276.1,2.74,5,124620,45522,13520.03
146041,RKK7D97,1 - URBANO SEM AR,1-Jan-25,18044,4937.1,3.65,3,6015,1646,29326.37
146041,RKK7D97,1 - URBANO SEM AR,1-Apr-24,16770,4434.2,3.78,3,559000,147808,26339.15
146041,RKK7D97,1 - URBANO SEM AR,1-Aug-24,17001,4523.5,3.76,3,566700,150785,26869.59
146041,RKK7D97,1 - URBANO SEM AR,1-Dec-24,20202,5498.7,4,3,7,1833,32662.28
146047,RJZ4B98,1 - URBANO SEM AR,1-Jul-24,10137,3215.7,3.15,3,337900,107190,19101.26
146051,KYV7862,1 - URBANO SEM AR,1-Mar-24,10011,3076.2,3.25,4,250275,76905,18272.63
146051,KYV7862,1 - URBANO SEM AR,1-Apr-24,10674,3201.2,3.33,3,355800,106706,19015.13
146051,KYV7862,1 - URBANO SEM AR,1-May-24,9462,2759.1,3.43,5,189240,55183,16389.05
146051,KYV7862,1 - URBANO SEM AR,1-Jul-24,10723,3246,3.3,3,357433,108199,19281.24
146051,KYV7862,1 - URBANO SEM AR,1-Dec-24,10329,3266.5,3,7,1,467,19403.01
146062,RJW5H36,1 - URBANO SEM AR,1-Jan-24,19705,5680.8,3.47,4,492625,142021,33743.95
146062,RJW5H36,1 - URBANO SEM AR,1-Jan-25,18979,5606.4,3.39,5,3796,1121,33302.02
146062,RJW5H36,1 - URBANO SEM AR,1-Feb-24,16170,5029.8,3.21,3,539000,167659,29877.01
146062,RJW5H36,1 - URBANO SEM AR,1-Mar-24,17312,4865.8,3.56,3,577067,162192,28902.85
146062,RJW5H36,1 - URBANO SEM AR,1-Apr-24,16998,4631,3.67,4,424950,115776,27508.14
146062,RJW5H36,1 - URBANO SEM AR,1-Jun-24,16322,4426.2,3.69,4,408050,110655,26291.63
146062,RJW5H36,1 - URBANO SEM AR,1-Jul-24,19291,5048.9,3.82,3,643033,168298,29990.47
146067,RKU6B63,1 - URBANO SEM AR,1-Jan-24,15729,4330.6,3.63,4,393225,108264,25723.76
146067,RKU6B63,1 - URBANO SEM AR,1-Feb-24,14664,4143.1,3.54,3,488800,138105,24610.01
146067,RKU6B63,1 - URBANO SEM AR,1-May-24,19291,5158.8,3.74,6,321517,85980,30643.27
146067,RKU6B63,1 - URBANO SEM AR,1-Jun-24,17835,4597.5,3.88,3,594500,153250,27309.15
146067,RKU6B63,1 - URBANO SEM AR,1-Jul-24,17946,4633.7,3.87,4,448650,115842,27524.18
146071,LTV4898,1 - URBANO SEM AR,1-Jan-24,10704,2856.6,3.75,4,267600,71414,16968.2
146071,LTV4898,1 - URBANO SEM AR,1-Jul-24,11908,3129.7,3.8,8,148850,39122,18590.42
146080,KPH4828,1 - URBANO SEM AR,1-Jul-24,7314,2047.5,3.57,4,182850,51187,12162.15
146083,KXM4897,1 - URBANO SEM AR,1-Jan-24,5097,1505.8,3.38,3,169900,50195,8944.45
146092,SRA1A70,1 - URBANO SEM AR,1-Jan-24,9170,3606.2,2.54,3,305667,120207,21420.83
146092,SRA1A70,1 - URBANO SEM AR,1-Aug-24,8259,3105.1,2.66,4,206475,77627,18444.29
146096,LUF4333,1 - URBANO SEM AR,1-Feb-24,6361,2010.2,3.16,4,159025,50255,11940.59
146096,LUF4333,1 - URBANO SEM AR,1-May-24,7220,2308.8,3.13,3,240667,76960,13714.27
146096,LUF4333,1 - URBANO SEM AR,1-Jul-24,6497,2328.2,2.79,7,92814,33260,13829.51
146097,LUF4334,1 - URBANO SEM AR,1-Mar-24,7787,2524.1,3.09,3,259567,84136,14993.15
146097,LUF4334,1 - URBANO SEM AR,1-Jun-24,6078,2032,2.99,3,202600,67734,12070.08
146097,LUF4334,1 - URBANO SEM AR,1-Jul-24,7811,2517.5,3.1,4,195275,62938,14953.95
146099,LUF4331,1 - URBANO SEM AR,1-Mar-24,6395,2326.8,2.75,5,127900,46535,13821.19
146099,LUF4331,1 - URBANO SEM AR,1-May-24,6676,2464.7,2.71,6,111267,41078,14640.32
146099,LUF4331,1 - URBANO SEM AR,1-Jun-24,3662,1316.4,2.78,3,122067,43878,7819.42
103006,KOY8771,1 - URBANO SEM AR,1-Apr-25,8589,2385.1,3.6,4,2147.25,596.26,14167.49
103034,LQT4907,1 - URBANO SEM AR,1-Apr-25,6597,2025.2,3.26,4,1649.25,506.3,12029.69
146097,LUF4334,1 - URBANO SEM AR,1-Apr-25,7477,2467.2,3.03,4,1869.25,616.79,14655.17
103002,KPT3410,1 - URBANO SEM AR,1-May-25,2912,963.1,3.02,3,970.67,321.03,5720.81
103001,KZO4250,1 - URBANO SEM AR,1-Jan-25,5314,1818.1,2.92,2,2657,909,10799.51
103002,KPT3410,1 - URBANO SEM AR,1-Jan-24,6630,2069.2,3.2,2,331500,103462,12291.05
103002,KPT3410,1 - URBANO SEM AR,1-Feb-24,6170,1999.2,3.09,2,308500,99961,11875.25
103004,LTN4981,1 - URBANO SEM AR,1-Jan-25,6797,2140.9,3.17,2,3398,1070,12716.95
103004,LTN4981,1 - URBANO SEM AR,1-Apr-24,5654,1908.1,2.96,2,282700,95405,11334.11
103004,LTN4981,1 - URBANO SEM AR,1-May-24,5312,1795.5,2.96,2,265600,89773,10665.27
103004,LTN4981,1 - URBANO SEM AR,1-Jul-24,5942,1901.7,3.12,2,297100,95084,11296.1
103004,LTN4981,1 - URBANO SEM AR,1-Aug-24,5767,1924.6,3,2,288350,96231,11432.12
103005,KXZ9123,1 - URBANO SEM AR,1-Feb-24,4418,1277.7,3.46,2,220900,63883,7589.54
103005,KXZ9123,1 - URBANO SEM AR,1-Jun-24,4620,1304.2,3.54,2,231000,65211,7746.95
103006,KOY8771,1 - URBANO SEM AR,1-Jan-25,7983,2138.6,3.73,2,3992,1069,12703.28
103006,KOY8771,1 - URBANO SEM AR,1-Mar-24,10098,2841.6,3.55,2,504900,142081,16879.1
103006,KOY8771,1 - URBANO SEM AR,1-May-24,9380,2696.4,3.48,2,469000,134820,16016.62
103006,KOY8771,1 - URBANO SEM AR,1-Jul-24,8747,2450.2,3.57,2,437350,122512,14554.19
103006,KOY8771,1 - URBANO SEM AR,1-Aug-24,9304,2554.1,3.64,2,465200,127705,15171.35
103007,LLS6859,1 - URBANO SEM AR,1-Jan-25,5416,1529.3,3.54,2,2708,765,9084.04
103007,LLS6859,1 - URBANO SEM AR,1-Apr-24,6435,1908,3.37,2,321750,95398,11333.52
103007,LLS6859,1 - URBANO SEM AR,1-May-24,4208,1300.6,3.24,2,210400,65032,7725.56
103007,LLS6859,1 - URBANO SEM AR,1-Jun-24,5975,1605.8,3.72,2,298750,80292,9538.45
103007,LLS6859,1 - URBANO SEM AR,1-Jul-24,5281,1520.1,3.47,2,264050,76003,9029.39
103007,LLS6859,1 - URBANO SEM AR,1-Dec-24,5483,1599.2,3,2,3,800,9499.25
103009,KQY3114,1 - URBANO SEM AR,1-Jan-24,9020,2752.8,3.28,2,451000,137638,16351.63
103011,LQT4905,1 - URBANO SEM AR,1-Jun-24,3798,1258.2,3.02,2,189900,62911,7473.71
103015,KYX5079,1 - URBANO SEM AR,1-Apr-24,3952,1269.8,3.11,2,197600,63488,7542.61
103016,KXY7809,1 - URBANO SEM AR,1-Feb-24,7414,2118.9,3.5,2,370700,105944,12586.27
103016,KXY7809,1 - URBANO SEM AR,1-Apr-24,6303,2300.2,2.74,2,315150,115012,13663.19
103017,KYW2589,1 - URBANO SEM AR,1-Apr-24,7082,2253.9,3.14,2,354100,112695,13388.17
103018,LTF4360,1 - URBANO SEM AR,1-May-24,5275,1662.6,3.17,2,263750,83129,9875.84
103018,LTF4360,1 - URBANO SEM AR,1-Jun-24,4865,1436,3.39,2,243250,71800,8529.84
103018,LTF4360,1 - URBANO SEM AR,1-Dec-24,7559,2421.5,3,2,4,1211,14383.71
103022,KRF4606,1 - URBANO SEM AR,1-Jan-24,8690,2808.2,3.09,2,434500,140411,16680.71
103022,KRF4606,1 - URBANO SEM AR,1-Jan-25,5367,1783.7,3.01,2,2684,892,10595.18
103022,KRF4606,1 - URBANO SEM AR,1-Mar-24,9838,3088.1,3.19,2,491900,154404,18343.31
103022,KRF4606,1 - URBANO SEM AR,1-May-24,8752,2857.2,3.06,2,437600,142861,16971.77
103026,KQQ5151,1 - URBANO SEM AR,1-May-24,4421,1315.3,3.36,2,221050,65767,7812.88
103028,KPT3405,1 - URBANO SEM AR,1-Mar-24,6640,2272.6,2.92,2,332000,113631,13499.24
103028,KPT3405,1 - URBANO SEM AR,1-Aug-24,7303,2422.1,3.02,2,365150,121106,14387.27
103033,LLY9064,1 - URBANO SEM AR,1-Mar-24,7022,2304.6,3.05,2,351100,115230,13689.32
103033,LLY9064,1 - URBANO SEM AR,1-Jul-24,5598,1870.8,2.99,2,279900,93540,11112.55
103034,LQT4907,1 - URBANO SEM AR,1-Feb-24,7258,2672.8,2.72,2,362900,133638,15876.43
103034,LQT4907,1 - URBANO SEM AR,1-Jun-24,8451,2795.7,3.02,2,422550,139784,16606.46
103034,LQT4907,1 - URBANO SEM AR,1-Jul-24,8528,2683.1,3.18,2,426400,134153,15937.61
103034,LQT4907,1 - URBANO SEM AR,1-Aug-24,7423,2326.1,3.19,2,371150,116304,13817.03
103034,LQT4907,1 - URBANO SEM AR,1-Dec-24,9283,2702,3,2,5,1351,16049.88
103035,LQT4906,1 - URBANO SEM AR,1-Feb-24,9266,2739.1,3.38,2,463300,136957,16270.25
103035,LQT4906,1 - URBANO SEM AR,1-Mar-24,8946,2546.1,3.51,2,447300,127305,15123.83
103035,LQT4906,1 - URBANO SEM AR,1-Dec-24,4587,1270.3,4,2,2,635,7545.58
103037,KRA5632,1 - URBANO SEM AR,1-Jul-24,10351,2690.4,3.85,2,517550,134521,15980.98
103040,LQG6541,1 - URBANO SEM AR,1-Jan-24,2282,750.6,3.04,2,114100,37532,4458.56
103040,LQG6541,1 - URBANO SEM AR,1-Feb-24,2927,1024.1,2.86,2,146350,51207,6083.15
103040,LQG6541,1 - URBANO SEM AR,1-Mar-24,3873,1343,2.88,2,193650,67151,7977.42
103040,LQG6541,1 - URBANO SEM AR,1-Jun-24,4661,1673.1,2.79,2,233050,83656,9938.21
103041,KYB6619,1 - URBANO SEM AR,1-Apr-24,5299,2054.4,2.58,2,264950,102718,12203.14
103041,KYB6619,1 - URBANO SEM AR,1-Jun-24,5161,1999.4,2.58,2,258050,99970,11876.44
103060,KOQ7179,1 - URBANO SEM AR,1-Mar-24,7103,2219.8,3.2,2,355150,110989,13185.61
103060,KOQ7179,1 - URBANO SEM AR,1-Apr-24,7907,2400.9,3.29,2,395350,120044,14261.35
103060,KOQ7179,1 - URBANO SEM AR,1-Jul-24,9438,2877.6,3.28,2,471900,143878,17092.94
103060,KOQ7179,1 - URBANO SEM AR,1-Aug-24,8726,2656.3,3.29,2,436300,132813,15778.42
146036,KVX8989,1 - URBANO SEM AR,1-Feb-24,5698,1704.6,3.34,2,284900,85231,10125.32
146036,KVX8989,1 - URBANO SEM AR,1-Mar-24,6170,1978.1,3.12,2,308500,98904,11749.91
146041,RKK7D97,1 - URBANO SEM AR,1-Jun-24,17539,4585.7,3.82,2,876950,229283,27239.06
146047,RJZ4B98,1 - URBANO SEM AR,1-Jan-24,8738,2957.7,2.95,2,436900,147884,17568.74
146047,RJZ4B98,1 - URBANO SEM AR,1-Feb-24,7186,2502.9,2.87,2,359300,125143,14867.23
146047,RJZ4B98,1 - URBANO SEM AR,1-Mar-24,8077,2803.6,2.88,2,403850,140181,16653.38
146051,KYV7862,1 - URBANO SEM AR,1-Jan-24,7410,2416.9,3.07,2,370500,120847,14356.39
146051,KYV7862,1 - URBANO SEM AR,1-Feb-24,8404,2567.1,3.27,2,420200,128354,15248.57
146051,KYV7862,1 - URBANO SEM AR,1-Aug-24,6320,2052.9,3.08,2,316000,102643,12194.23
146067,RKU6B63,1 - URBANO SEM AR,1-Jan-25,18371,5309.3,3.46,2,9186,2655,31537.24
146067,RKU6B63,1 - URBANO SEM AR,1-Apr-24,17103,4388.4,3.9,2,855150,219422,26067.1
146067,RKU6B63,1 - URBANO SEM AR,1-Aug-24,16829,4353.8,3.87,2,841450,217692,25861.57
146067,RKU6B63,1 - URBANO SEM AR,1-Dec-24,19094,5347.9,4,2,10,2674,31766.53
146071,LTV4898,1 - URBANO SEM AR,1-Apr-24,10069,2706.5,3.72,2,503450,135327,16076.61
146071,LTV4898,1 - URBANO SEM AR,1-Dec-24,10284,2728.2,4,2,5,1364,16205.51
146080,KPH4828,1 - URBANO SEM AR,1-Mar-24,7138,2275.9,3.14,2,356900,113794,13518.85
146083,KXM4897,1 - URBANO SEM AR,1-Mar-24,4507,1735.6,2.6,2,225350,86782,10309.46
146092,SRA1A70,1 - URBANO SEM AR,1-May-24,8826,3454.2,2.56,2,441300,172709,20517.95
146096,LUF4333,1 - URBANO SEM AR,1-Mar-24,7793,2444.4,3.19,2,389650,122221,14519.74
146097,LUF4334,1 - URBANO SEM AR,1-Jan-25,11080,3398.1,3.26,2,5540,1699,20184.71
146099,LUF4331,1 - URBANO SEM AR,1-Jan-24,6013,1873,3.21,2,300650,93650,11125.62
146121,KXZ9124,1 - URBANO SEM AR,1-Jan-24,7900,2278.8,3.47,2,395000,113939,13536.07
103002,KPT3410,1 - URBANO SEM AR,1-Apr-25,4099,1397.1,2.93,2,2049.5,698.56,8298.77
103004,LTN4981,1 - URBANO SEM AR,1-Apr-25,5052,1608.4,3.14,2,2526,804.19,9553.9
103022,KRF4606,1 - URBANO SEM AR,1-May-25,3376,1153.2,2.93,2,1688,576.59,6850.01
103028,KPT3405,1 - URBANO SEM AR,1-May-25,2930,937.1,3.13,2,1465,468.56,5566.37
103001,KZO4250,1 - URBANO SEM AR,1-Feb-24,2848,950.6,3,1,284800,95061,5646.56
103001,KZO4250,1 - URBANO SEM AR,1-Mar-24,2941,1032.4,2.85,1,294100,103244,6132.46
103001,KZO4250,1 - URBANO SEM AR,1-May-24,4185,1510.3,2.77,1,418500,151027,8971.18
103001,KZO4250,1 - URBANO SEM AR,1-Jul-24,4248,1487.4,2.86,1,424800,148745,8835.16
103001,KZO4250,1 - URBANO SEM AR,1-Aug-24,5176,1840.5,2.81,1,517600,184054,10932.57
103002,KPT3410,1 - URBANO SEM AR,1-Mar-24,6633,2109.4,3.14,1,663300,210945,12529.84
103002,KPT3410,1 - URBANO SEM AR,1-Jul-24,6569,2112.1,3.11,1,656900,211206,12545.87
103002,KPT3410,1 - URBANO SEM AR,1-Aug-24,7536,2086.2,3.61,1,753600,208615,12392.03
103003,KZF7467,1 - URBANO SEM AR,1-Feb-24,6721,2501.9,2.69,1,672100,250195,14861.29
103003,KZF7467,1 - URBANO SEM AR,1-Mar-24,7738,2998.6,2.58,1,773800,299857,17811.68
103003,KZF7467,1 - URBANO SEM AR,1-Jun-24,6712,2637.5,2.54,1,671200,263752,15666.75
103004,LTN4981,1 - URBANO SEM AR,1-Mar-24,7322,2496.8,2.93,1,732200,249679,14830.99
103005,KXZ9123,1 - URBANO SEM AR,1-Mar-24,5198,1512,3.44,1,519800,151199,8981.28
103006,KOY8771,1 - URBANO SEM AR,1-Feb-24,8529,2524.6,3.38,1,852900,252464,14996.12
103007,LLS6859,1 - URBANO SEM AR,1-Jan-24,6429,1924.5,3.34,1,642900,192455,11431.53
103007,LLS6859,1 - URBANO SEM AR,1-Mar-24,7034,2199.9,3.2,1,703400,219986,13067.41
103009,KQY3114,1 - URBANO SEM AR,1-Jul-24,5782,1831.4,3.16,1,578200,183144,10878.52
103011,LQT4905,1 - URBANO SEM AR,1-Jan-24,4180,1269,3.29,1,418000,126902,7537.86
103011,LQT4905,1 - URBANO SEM AR,1-Mar-24,6588,2004.1,3.29,1,658800,200406,11904.35
103011,LQT4905,1 - URBANO SEM AR,1-Apr-24,7063,2078.1,3.4,1,706300,207805,12343.91
103011,LQT4905,1 - URBANO SEM AR,1-Jul-24,4690,1474,3.18,1,469000,147396,8755.56
103013,KXZ9125,1 - URBANO SEM AR,1-Jan-24,5146,2007.4,2.56,1,514600,200738,11923.96
103015,KYX5079,1 - URBANO SEM AR,1-Jan-24,6234,1974.1,3.16,1,623400,197415,11726.15
103015,KYX5079,1 - URBANO SEM AR,1-Feb-24,3934,1272.6,3.09,1,393400,127262,7559.24
103015,KYX5079,1 - URBANO SEM AR,1-May-24,4666,1415.1,3.3,1,466600,141506,8405.69
103015,KYX5079,1 - URBANO SEM AR,1-Jun-24,4121,1219.2,3.38,1,412100,121920,7242.05
103016,KXY7809,1 - URBANO SEM AR,1-Jul-24,7695,2242.4,3.43,1,769500,224237,13319.86
103017,KYW2589,1 - URBANO SEM AR,1-Feb-24,6524,2142.6,3.04,1,652400,214265,12727.04
103018,LTF4360,1 - URBANO SEM AR,1-Jan-24,5008,1374.1,3.64,1,500800,137415,8162.15
103018,LTF4360,1 - URBANO SEM AR,1-Feb-24,6501,2037.5,3.19,1,650100,203750,12102.75
103018,LTF4360,1 - URBANO SEM AR,1-Mar-24,6472,2041.3,3.17,1,647200,204130,12125.32
103018,LTF4360,1 - URBANO SEM AR,1-Apr-24,6515,1978.1,3.29,1,651500,197805,11749.91
103021,LLT8330,1 - URBANO SEM AR,1-Feb-24,7070,2195,3.22,1,707000,219500,13038.3
103021,LLT8330,1 - URBANO SEM AR,1-Mar-24,7561,2348.6,3.22,1,756100,234863,13950.68
103021,LLT8330,1 - URBANO SEM AR,1-May-24,508,173.8,2.92,1,50800,17385,1032.37
103024,RIW5F84,1 - URBANO SEM AR,1-Feb-24,4256,1977.3,2.15,1,425600,197734,11745.16
103024,RIW5F84,1 - URBANO SEM AR,1-Apr-24,4845,2263.3,2.14,1,484500,226333,13444
103026,KQQ5151,1 - URBANO SEM AR,1-Jan-24,5778,1852.3,3.12,1,577800,185235,11002.66
103026,KQQ5151,1 - URBANO SEM AR,1-Aug-24,8249,2286.2,3.61,1,824900,228623,13580.03
103028,KPT3405,1 - URBANO SEM AR,1-Jan-24,7779,2484.7,3.13,1,777900,248472,14759.12
103028,KPT3405,1 - URBANO SEM AR,1-Jun-24,6457,2220.1,2.91,1,645700,222010,13187.39
103033,LLY9064,1 - URBANO SEM AR,1-Feb-24,6496,2136.3,3.04,1,649600,213629,12689.62
103033,LLY9064,1 - URBANO SEM AR,1-Jun-24,6719,2306.5,2.91,1,671900,230646,13700.61
103034,LQT4907,1 - URBANO SEM AR,1-May-24,8495,2834.2,3,1,849500,283415,16835.15
103035,LQT4906,1 - URBANO SEM AR,1-Jan-24,9494,2767.8,3.43,1,949400,276782,16440.73
103035,LQT4906,1 - URBANO SEM AR,1-Apr-24,10145,2848.6,3.56,1,1014500,284858,16920.68
103035,LQT4906,1 - URBANO SEM AR,1-May-24,9729,2757.9,3.53,1,972900,275792,16381.93
103035,LQT4906,1 - URBANO SEM AR,1-Aug-24,9342,2546.9,3.67,1,934200,254690,15128.59
103037,KRA5632,1 - URBANO SEM AR,1-Feb-24,8292,2407.9,3.44,1,829200,240786,14302.93
103040,LQG6541,1 - URBANO SEM AR,1-May-24,4332,1577.4,2.75,1,433200,157737,9369.76
103060,KOQ7179,1 - URBANO SEM AR,1-Feb-24,7158,2194.8,3.26,1,715800,219478,13037.11
146036,KVX8989,1 - URBANO SEM AR,1-May-24,7768,2172.9,3.57,1,776800,217288,12907.03
146036,KVX8989,1 - URBANO SEM AR,1-Jun-24,4845,1739.1,2.79,1,484500,173907,10330.25
146036,KVX8989,1 - URBANO SEM AR,1-Aug-24,6160,2197.3,2.8,1,616000,219733,13051.96
146047,RJZ4B98,1 - URBANO SEM AR,1-Apr-24,9328,3173.8,2.94,1,932800,317377,18852.37
146047,RJZ4B98,1 - URBANO SEM AR,1-May-24,10136,3438.5,2.95,1,1013600,343850,20424.69
146047,RJZ4B98,1 - URBANO SEM AR,1-Jun-24,9416,2978.5,3.16,1,941600,297848,17692.29
146047,RJZ4B98,1 - URBANO SEM AR,1-Aug-24,9116,3015.5,3.02,1,911600,301546,17912.07
146047,RJZ4B98,1 - URBANO SEM AR,1-Dec-24,10015,3199.6,3,1,10,3200,19005.62
146051,KYV7862,1 - URBANO SEM AR,1-Jun-24,11059,3344.7,3.31,1,1105900,334468,19867.52
146062,RJW5H36,1 - URBANO SEM AR,1-Aug-24,15204,4086.5,3.72,1,1520400,408648,24273.81
146062,RJW5H36,1 - URBANO SEM AR,1-Dec-24,17535,5118.5,3,1,18,5118,30403.89
146071,LTV4898,1 - URBANO SEM AR,1-Jan-25,11937,3144.1,3.8,1,11937,3144,18675.95
146071,LTV4898,1 - URBANO SEM AR,1-Mar-24,8303,2293.2,3.62,1,830300,229321,13621.61
146071,LTV4898,1 - URBANO SEM AR,1-May-24,9911,2658,3.73,1,991100,265802,15788.52
146071,LTV4898,1 - URBANO SEM AR,1-Jun-24,10365,2790.6,3.71,1,1036500,279063,16576.16
146080,KPH4828,1 - URBANO SEM AR,1-Jan-24,6499,2076.2,3.13,1,649900,207617,12332.63
